ticker,date,open,high,low,close,adj_close,volume,fetched_at
AAPL,2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,72.46826934814453,135480400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,71.76374053955078,146322800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.33554077148438,118387200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,71.99534606933594,108872000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.15350341796875,132079200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,74.70732879638672,170108400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,74.87621307373047,140644800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,76.47590637207031,121532000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,75.44325256347656,161954400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.11994171142578,121923600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.0609130859375,108829200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,76.90296936035156,137816400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,76.38182830810547,110843200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,76.6544418334961,101832400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.02362060546875,104472000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,76.80164337158203,146537600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,74.54325866699219,161940000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,76.65206909179688,162234000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.25654602050781,216229200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.14315795898438,126743200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,74.67837524414062,199588400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,74.47329711914062,173788400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,76.93193054199219,136616400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,77.55925750732422,118826800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,78.46646118164062,105425600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.39988708496094,117684000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,77.76751708984375,109348800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.29830169677734,94323200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.13397216796875,113730400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,78.57046508789062,94747600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,78.58982849121094,80113600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.15080261230469,152531200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.26815795898438,93984000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.46520233154297,100566000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,75.71177673339844,129554000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.11543273925781,222195200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,69.67272186279297,230673600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,70.77799224853516,198054800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.15133666992188,320605600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.1126480102539,426510000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.26778411865234,341397200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,69.97262573242188,319475600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.21827697753906,219178400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,70.84329223632812,187572800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,69.90248107910156,226176800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.3737564086914,286744800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.01007843017578,285290000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.6133041381836,255598800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.0349235534668,418474000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.22760009765625,370732000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.578983306884766,322423600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.15469741821289,324056000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.657623291015625,300233600,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.200531005859375,271857200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.44215774536133,401693200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.264339447021484,336752800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.70842742919922,287531200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.37950134277344,303602000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.504241943359375,252087200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,59.91642761230469,204216800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.62630844116211,167976400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.50054168701172,197002000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.26457214355469,176218400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.23682403564453,165934000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.38549041748047,129880000,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.4788932800293,201820400,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,62.74365997314453,202887200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.34954071044922,168895200,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,64.81391906738281,161834800,2025-11-30T08:46:03.808962+00:00
AAPL,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.08605194091797,131022800,2025-11-30T08:46:03.808962+00:00
