Date,Fear_Greed,Mkt_sp500,Mkt_sp125,Stock_Strength,Stock_breadth,Put_Call,Volatility,Volatility_50,Safe_Haven,Junk_Bonds,fetched_at
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.65200929663081,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.788642348403751,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-09,32.3714285714286,6840.51,6519.9568,0.838753905569561,1068.91116948456,0.651992777942443,16.93,18.5028,0.787184962371341,1.33931498789644,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
2025-12-10,32.3714285714286,,,0.748974059669503,1077.95473757457,,17.31,18.5234,,1.3393149878964399,2025-12-10T14:00:10.846126+00:00
