Date,Fear_Greed,Mkt_sp500,Mkt_sp125,Stock_Strength,Stock_breadth,Put_Call,Volatility,Volatility_50,Safe_Haven,Junk_Bonds,fetched_at
2023-02-22,64.17142857142859,3991.05,3909.5757599999997,2.3391944504278337,1342.5824289901536,0.8887821760780745,22.29,20.6292,3.5539690815641616,2.0099000000000005,2025-12-07T02:13:16.372834+00:00
2023-02-23,62.65714285714285,4012.32,3908.54816,2.306446798493877,1289.7574900874858,0.9203606442284633,21.14,20.595399999999998,2.2694318975769536,1.9928,2025-12-07T02:13:16.372834+00:00
2023-02-24,60.65714285714286,3970.04,3906.71552,2.1381879742405396,1220.8571650886079,0.9475686797553464,21.67,20.5288,1.3963760094851407,1.9674999999999998,2025-12-07T02:13:16.372834+00:00
2023-02-27,61.22857142857144,3982.24,3906.11216,2.0493792721454462,1161.7790906099053,0.9558326506136476,20.95,20.496799999999997,2.4025694119684093,1.9626,2025-12-07T02:13:16.372834+00:00
2023-02-28,61.2,3970.15,3905.62848,2.0393695507188765,1100.714354517765,0.9370349114113928,20.7,20.488000000000003,0.9450824230926611,1.9389000000000003,2025-12-07T02:13:16.372834+00:00
2023-03-01,65.91428571428573,3951.39,3905.35032,1.9154933890262622,1042.8045396375533,0.9559365725135305,20.58,20.442999999999998,1.018011481606442,1.7713,2025-12-07T02:13:16.372834+00:00
2023-03-02,52.45714285714287,3981.35,3905.5611200000003,1.6973678140521038,1003.6593570303278,0.9741460986669489,19.59,20.3824,0.7415152178657382,2.0364,2025-12-07T02:13:16.372834+00:00
2023-03-03,55.6857142857143,4045.64,3906.19144,1.566340583091535,1005.1485658819715,0.9524607923042845,18.49,20.303800000000003,1.4828046371904706,2.0379,2025-12-07T02:13:16.372834+00:00
2023-03-06,55.25714285714285,4048.42,3907.18472,1.5006468266254058,986.5017534814048,0.9526534094637331,18.61,20.2464,1.5359801458011695,2.0392,2025-12-07T02:13:16.372834+00:00
2023-03-07,48.51428571428571,3986.37,3907.81016,1.4338245488690287,932.5838578428727,0.987574268207829,19.59,20.2368,-1.5093287865944116,2.0392,2025-12-07T02:13:16.372834+00:00
2023-03-08,49.82857142857143,3992.01,3907.9072800000004,1.327384992116012,885.0329109835544,1.0121770941796255,19.11,20.1796,0.10731897955922644,2.0139000000000005,2025-12-07T02:13:16.372834+00:00
2023-03-09,37.542857142857144,3918.32,3907.2044,1.181794743557251,800.218285228564,1.0319967120914573,22.61,20.2144,-1.9191327463678556,2.0298,2025-12-07T02:13:16.372834+00:00
2023-03-10,26.885714285714283,3861.59,3905.5582400000003,0.7775862202241269,688.3044928352098,1.1149232112637306,24.8,20.277399999999997,-5.767491966534932,2.0553000000000003,2025-12-07T02:13:16.372834+00:00
2023-03-13,23.357142857142858,3855.76,3903.52104,0.1895227698635519,570.9745912893111,1.140942175144183,26.52,20.365,-8.038814403331427,2.1361000000000003,2025-12-07T02:13:16.372834+00:00
2023-03-14,25.085714285714285,3919.29,3903.4138399999997,-0.047220269452615746,496.27265457000635,1.1393768447081811,23.73,20.4108,-5.918668477745967,2.1545999999999994,2025-12-07T02:13:16.372834+00:00
2023-03-15,22.685714285714287,3891.93,3902.9811999999997,-0.5969129744936157,405.6547444306095,1.1570584486637288,26.14,20.5002,-8.566871163393014,2.1149,2025-12-07T02:13:16.372834+00:00
2023-03-16,32.57142857142857,3960.28,3903.45264,-0.968495929402213,356.05647480129403,1.11793272621642,22.99,20.502,-5.058582428265098,2.1809000000000003,2025-12-07T02:13:16.372834+00:00
2023-03-17,27.000000000000004,3916.64,3903.79912,-1.3788446799540337,277.0971146395105,1.0385866154170766,25.51,20.572,-6.859434263962962,2.1385,2025-12-07T02:13:16.372834+00:00
2023-03-20,30.428571428571434,3951.57,3904.2125599999995,-1.6496847707746627,232.47229637018373,0.9968890367021327,24.15,20.6058,-4.657759310881857,2.1831000000000005,2025-12-07T02:13:16.372834+00:00
2023-03-21,43.48571428571429,4002.87,3905.38808,-1.7256295778311306,229.94862804776628,0.9602552567877278,21.38,20.610799999999998,-2.1159861024461337,2.1801,2025-12-07T02:13:16.372834+00:00
2023-03-22,41.028571428571425,3936.97,3906.5643999999998,-1.871278555611374,191.18242989066243,0.900835022672266,22.26,20.6166,-5.266781348927239,2.1459,2025-12-07T02:13:16.372834+00:00
2023-03-23,38.34285714285715,3948.72,3908.0902400000004,-2.2249867295933146,145.63282369404303,0.942457227528856,22.61,20.6572,-5.584284927988496,2.1636,2025-12-07T02:13:16.372834+00:00
2023-03-24,37.714285714285715,3970.99,3910.3123200000005,-2.6148739111748145,125.4700655266236,0.9671410528382147,21.74,20.6702,-4.989660619336564,2.1721,2025-12-07T02:13:16.372834+00:00
2023-03-27,40.199999999999996,3977.53,3912.8922399999997,-2.6657026612095756,139.33265659731393,0.9634440215246556,20.6,20.7056,-2.985687556496254,2.1974,2025-12-07T02:13:16.372834+00:00
2023-03-28,39.6,3971.27,3915.48408,-2.7648651970535,168.44641768397526,0.9618152394865351,19.97,20.738000000000003,-3.794090060527328,2.1678,2025-12-07T02:13:16.372834+00:00
2023-03-29,41.457142857142856,4027.81,3917.95424,-2.7515945000776516,232.9914070624674,0.9699154161730126,19.12,20.7332,-3.387305171825563,2.1705,2025-12-07T02:13:16.372834+00:00
2023-03-30,45.228571428571435,4050.83,3921.2371200000002,-2.744427528260826,308.0175445768139,0.9136224509813766,19.02,20.706799999999998,-3.752979146934025,2.1431,2025-12-07T02:13:16.372834+00:00
2023-03-31,49.48571428571429,4109.31,3925.42664,-2.836630273335333,409.3344891056306,0.8780113066193993,18.7,20.6704,-3.22010082519233,2.1273,2025-12-07T02:13:16.372834+00:00
2023-04-03,61.48571428571428,4124.51,3928.99528,-2.8547388644029263,500.94428755091246,0.8769324435970244,18.55,20.6444,-1.508549033215599,1.8924999999999996,2025-12-07T02:13:16.372834+00:00
2023-04-04,50.228571428571435,4100.6,3931.47264,-2.8464964071358456,559.3013863069599,0.9239245512984848,19.0,20.628200000000003,-2.92187851080769,2.0534,2025-12-07T02:13:16.372834+00:00
2023-04-05,52.62857142857143,4090.38,3933.92944,-2.884448975494689,599.868184314174,0.9007288510700168,19.08,20.625799999999998,-1.026491599781317,2.0773,2025-12-07T02:13:16.372834+00:00
2023-04-06,55.25714285714286,4105.02,3936.8134400000004,-2.837538087633576,642.6905433140043,0.9093996705629767,18.4,20.6122,2.7267722841509996,2.0966,2025-12-07T02:13:16.372834+00:00
2023-04-10,57.91428571428572,4109.11,3940.56904,-2.551512889869544,700.7457181491292,0.9057846798643506,18.97,20.616999999999997,5.311529995449275,2.1002999999999994,2025-12-07T02:13:16.372834+00:00
2023-04-11,58.48571428571428,4108.94,3944.54144,-1.953520354054844,779.2517283612336,0.8892058016909006,19.1,20.628800000000002,2.629078238834343,2.0713000000000004,2025-12-07T02:13:16.372834+00:00
2023-04-12,60.74285714285714,4091.95,3948.5663200000004,-1.7789857194240013,832.6816280790101,0.8549163835002389,19.09,20.6118,4.040895620674215,2.0577000000000005,2025-12-07T02:13:16.372834+00:00
2023-04-13,63.171428571428564,4146.22,3953.11984,-1.3221409964697877,902.4103105973683,0.8488929127206768,17.8,20.5798,3.0326693491654684,2.0485999999999995,2025-12-07T02:13:16.372834+00:00
2023-04-14,65.71428571428571,4137.64,3956.86168,-1.056273036061472,949.55831686512,0.8476534993386127,17.07,20.5638,5.704083196809581,2.021000000000001,2025-12-07T02:13:16.372834+00:00
2023-04-17,67.08571428571429,4151.32,3961.4076800000003,-0.7038557936032093,1006.0955797232918,0.8486683773681591,16.95,20.5282,5.288588445055549,2.0165,2025-12-07T02:13:16.372834+00:00
2023-04-18,65.4857142857143,4154.87,3965.22304,-0.4439961785492072,1054.9706671952838,0.8646126506659041,16.83,20.4982,2.9692030704333425,2.0138,2025-12-07T02:13:16.372834+00:00
2023-04-19,67.25714285714287,4154.52,3968.69936,-0.35774595983475166,1091.3291702750346,0.8772454823733975,16.46,20.4388,6.240951632466016,2.0156,2025-12-07T02:13:16.372834+00:00
2023-04-20,64.05714285714285,4129.79,3972.1764,-0.14588901799280127,1096.7085171612773,0.9050150700651232,17.17,20.409000000000002,5.817959752101945,2.0217,2025-12-07T02:13:16.372834+00:00
2023-04-21,63.51428571428572,4133.52,3975.9183199999998,0.1774416131261656,1092.609152628237,0.8982830282613585,16.77,20.3518,5.457822953594665,2.0420999999999996,2025-12-07T02:13:16.372834+00:00
2023-04-24,63.48571428571429,4137.04,3978.99264,0.6019403599933334,1093.2430083749084,0.8951510002216073,16.89,20.2754,3.6912052558689505,2.0261999999999993,2025-12-07T02:13:16.372834+00:00
2023-04-25,57.057142857142864,4071.63,3981.18696,0.485676381346898,1054.9738172272914,0.9311721179809253,18.76,20.24,1.1742553780097973,2.0261999999999993,2025-12-07T02:13:16.372834+00:00
2023-04-26,52.4,4055.99,3982.762,0.4196825925270222,994.4220385857915,0.9638322123765105,18.84,20.21,-0.4801991792032684,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-04-27,58.314285714285724,4135.35,3985.2,0.3589459601291521,976.8155296523288,0.93303342994063,17.03,20.1724,1.7647103334905538,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-04-28,59.42857142857143,4169.48,3988.0974400000005,0.37710476756544165,986.0010390722158,0.9449037170698462,15.78,20.1234,0.9852460139055454,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-01,59.42857142857144,4167.87,3990.23192,0.3807637136074926,987.5981296645526,0.9550524032841208,16.08,20.041600000000003,2.244938610909791,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-02,55.51428571428572,4119.58,3992.2127199999995,0.09334022356482959,953.2517696842924,0.9516299304137252,17.78,19.9968,0.9805130482880862,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-03,54.62857142857143,4090.75,3994.08992,0.022640670660709142,907.6679839196813,0.9349978975273168,18.34,19.906200000000002,0.26260229786554934,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-04,49.6,4061.22,3996.50216,-0.3214303914528094,850.1178367995326,0.9722483361253442,20.09,19.8622,-0.7609020605136555,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-05,53.885714285714286,4136.25,3999.83304,-0.3069369842216219,840.7162650844292,0.9615892982104265,17.19,19.7832,0.484305771625428,2.0334000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-08,57.142857142857146,4138.12,4002.7736,-0.2656592001664816,837.3598919322777,0.959572351741401,16.98,19.6894,1.1132910596097754,1.9931000000000003,2025-12-07T02:13:16.372834+00:00
2023-05-09,59.57142857142857,4119.17,4005.27256,-0.3591366182707654,826.2470782987324,0.9323296983344275,17.71,19.6246,1.4894711417885909,1.9605000000000004,2025-12-07T02:13:16.372834+00:00
2023-05-10,59.971428571428575,4137.64,4007.7488,-0.4114998225056274,814.7417128751691,0.9117848430996235,16.94,19.549400000000002,-0.4602861847938972,1.9391,2025-12-07T02:13:16.372834+00:00
2023-05-11,59.057142857142864,4130.62,4010.8052000000002,-0.5308787203282582,784.1429773510247,0.8805118103414136,16.93,19.4764,-1.234975636695253,1.9447,2025-12-07T02:13:16.372834+00:00
2023-05-12,57.34285714285715,4124.08,4012.14688,-0.6594839466765989,746.1705129883226,0.870264679643365,17.03,19.4252,-1.770542034336218,1.9554999999999996,2025-12-07T02:13:16.372834+00:00
2023-05-15,57.25714285714286,4136.28,4013.2936799999998,-0.7183111276824669,737.1774508232007,0.8688792841757087,17.12,19.3978,-1.110657819147607,1.9734,2025-12-07T02:13:16.372834+00:00
2023-05-16,55.28571428571429,4109.9,4014.5148799999997,-0.8855976124976381,694.8376148924148,0.8824715413427441,17.99,19.3854,-1.6591153316373577,1.9636,2025-12-07T02:13:16.372834+00:00
2023-05-17,60.25714285714286,4158.77,4015.8512,-0.9585915510081928,690.8818195184034,0.884398715983606,16.87,19.331000000000003,1.012252496190422,1.9636,2025-12-07T02:13:16.372834+00:00
2023-05-18,64.91428571428573,4198.05,4017.76528,-0.9664128495212146,696.335159406747,0.8752419054585803,16.05,19.2698,2.3081974920823667,1.9491999999999996,2025-12-07T02:13:16.372834+00:00
2023-05-19,65.45714285714287,4191.98,4019.7286400000003,-0.9393328810466223,690.1718575743869,0.8793385325129105,16.81,19.1538,2.8887001013135754,1.9413,2025-12-07T02:13:16.372834+00:00
2023-05-22,67.85714285714286,4192.63,4021.54696,-0.9493774016481589,699.7898795504344,0.8693039281955451,17.21,19.002,5.700624854105206,1.9363,2025-12-07T02:13:16.372834+00:00
2023-05-23,65.8,4145.58,4023.11208,-0.862763099122091,700.6459409929142,0.8497985095011821,18.53,18.8422,4.447655205488649,1.9256999999999995,2025-12-07T02:13:16.372834+00:00
2023-05-24,61.82857142857143,4115.24,4024.0053599999997,-0.8900318219733024,673.67225287788,0.8650473965654177,20.03,18.7682,1.311068604093176,1.9137999999999995,2025-12-07T02:13:16.372834+00:00
2023-05-25,62.6857142857143,4151.28,4024.99752,-1.043336331500988,631.9472592925367,0.8613420950704374,19.14,18.6282,2.7055413260874532,1.9308,2025-12-07T02:13:16.372834+00:00
2023-05-26,65.71428571428571,4205.45,4026.43216,-1.1506436179355652,617.4968770961556,0.8432737640445392,17.95,18.5274,2.513520999835749,1.9308,2025-12-07T02:13:16.372834+00:00
2023-05-30,66.08571428571429,4205.52,4028.3648,-1.2772937086152023,597.7722641101656,0.8284855734468662,17.46,18.3664,4.180870663345903,1.9449,2025-12-07T02:13:16.372834+00:00
2023-05-31,64.17142857142858,4179.83,4030.1424,-1.2623173480665888,571.1368228623976,0.8387784140899861,17.94,18.2422,4.55444981220676,1.9449,2025-12-07T02:13:16.372834+00:00
2023-06-01,68.05714285714286,4221.02,4031.26968,-1.2854457575136224,574.1908905852434,0.782041901927218,15.65,18.1276,6.27641735908311,1.9535000000000005,2025-12-07T02:13:16.372834+00:00
2023-06-02,75.42857142857143,4282.37,4032.9160799999995,-0.7754789801049847,614.4224778085115,0.7631664939889401,14.6,17.9744,6.116206438365893,1.8103999999999996,2025-12-07T02:13:16.372834+00:00
2023-06-05,69.48571428571428,4273.79,4034.5328000000004,-0.7275974239371286,638.1588239113989,0.7778940255551279,14.73,17.8168,5.311880007250726,1.9659999999999997,2025-12-07T02:13:16.372834+00:00
2023-06-06,73.51428571428572,4283.85,4036.81288,-0.6157758153382634,689.9702485367388,0.7580152046117768,13.96,17.661199999999997,5.776327714193749,1.9157999999999995,2025-12-07T02:13:16.372834+00:00
2023-06-07,74.45714285714287,4267.52,4039.42296,-0.3148860145076511,755.4984425900216,0.7363372356347765,13.94,17.528000000000002,6.11814990040919,1.9194000000000002,2025-12-07T02:13:16.372834+00:00
2023-06-08,75.77142857142857,4293.93,4042.3030400000002,-0.19896672647237035,810.2007177512804,0.7410803541710026,13.65,17.401600000000002,6.578031203740173,1.9186999999999996,2025-12-07T02:13:16.372834+00:00
2023-06-09,76.97142857142856,4298.86,4044.98584,-0.029051124278031866,849.6699553004247,0.7431521254524789,13.83,17.2958,6.687066716654314,1.8958000000000004,2025-12-07T02:13:16.372834+00:00
2023-06-12,78.05714285714286,4338.93,4048.2222399999996,0.2434446036464824,891.4137365515077,0.7173839533111056,15.01,17.215600000000002,6.908519863584639,1.9051,2025-12-07T02:13:16.372834+00:00
2023-06-13,79.62857142857145,4369.01,4051.24984,0.47880418443876915,957.0084170523869,0.7209424537144015,14.61,17.1338,8.683029038855869,1.8885,2025-12-07T02:13:16.372834+00:00
2023-06-14,79.62857142857142,4372.59,4054.0733600000003,0.7562983660255616,1003.0412593693078,0.7255364591437051,13.88,17.0404,7.084670536923268,1.8992000000000002,2025-12-07T02:13:16.372834+00:00
2023-06-15,80.88571428571429,4425.84,4057.51752,0.9463842579378783,1075.64746002027,0.7094846213670114,14.5,16.950400000000002,5.98752268987394,1.8677,2025-12-07T02:13:16.372834+00:00
2023-06-16,81.25714285714287,4409.59,4061.62824,1.0961933514324098,1130.5054693800823,0.7021126160977759,13.54,16.8396,5.818407386250006,1.8854000000000004,2025-12-07T02:13:16.372834+00:00
2023-06-20,80.11428571428571,4388.71,4065.91904,1.1415456824573715,1147.3708343088663,0.7180205810300226,13.88,16.749200000000002,4.810618752313743,1.8901,2025-12-07T02:13:16.372834+00:00
2023-06-21,80.11428571428573,4365.69,4070.3032799999996,1.229873511062961,1153.5440107806335,0.7411972527265732,13.2,16.6338,5.479883042586862,1.8901,2025-12-07T02:13:16.372834+00:00
2023-06-22,80.05714285714285,4381.89,4074.78544,1.2783321870352293,1135.0793392682008,0.7357041232032735,12.91,16.51,6.966046839747321,1.915,2025-12-07T02:13:16.372834+00:00
2023-06-23,75.71428571428571,4348.33,4078.5445600000003,1.417712445018329,1088.0243235396642,0.7617014911468013,13.44,16.397000000000002,4.195484538313471,1.9362000000000004,2025-12-07T02:13:16.372834+00:00
2023-06-26,73.45714285714287,4328.82,4082.596,1.6457633427252385,1064.0386837173558,0.7816157539171208,14.25,16.326,2.3427448770390042,1.9247,2025-12-07T02:13:16.372834+00:00
2023-06-27,75.48571428571428,4378.41,4086.8647199999996,1.817557761678095,1072.4219714985927,0.7811023873203665,13.74,16.2594,4.589926067119062,1.9519,2025-12-07T02:13:16.372834+00:00
2023-06-28,76.51428571428573,4376.86,4091.2455999999997,2.0050753123452063,1078.0254583028632,0.776907559854271,13.43,16.189,5.24420691778367,1.9542999999999997,2025-12-07T02:13:16.372834+00:00
2023-06-29,79.20000000000002,4396.44,4096.15136,2.3858693558084556,1107.1106500974633,0.7665882850485366,13.54,16.1232,5.651083867824952,1.9298999999999997,2025-12-07T02:13:16.372834+00:00
